episode,total_reward,epsilon,alpha,gamma,elapsed
318,13.0,0.05,0.05,0.99,1.3937084674835205
319,87.0,0.05,0.05,0.99,1.4027650356292725
320,59.0,0.05,0.05,0.99,1.4108498096466064
321,28.0,0.05,0.05,0.99,1.4148774147033691
322,12.0,0.05,0.05,0.99,1.4168915748596191
323,44.0,0.05,0.05,0.99,1.4239404201507568
324,11.0,0.05,0.05,0.99,1.4239404201507568
325,13.0,0.05,0.05,0.99,1.4239404201507568
326,48.0,0.05,0.05,0.99,1.4239404201507568
327,26.0,0.05,0.05,0.99,1.4397227764129639
328,51.0,0.05,0.05,0.99,1.4488067626953125
329,36.0,0.05,0.05,0.99,1.4488067626953125
330,20.0,0.05,0.05,0.99,1.4557106494903564
331,23.0,0.05,0.05,0.99,1.4557106494903564
332,20.0,0.05,0.05,0.99,1.4557106494903564
333,21.0,0.05,0.05,0.99,1.4557106494903564
334,20.0,0.05,0.05,0.99,1.4735894203186035
335,27.0,0.05,0.05,0.99,1.4798436164855957
336,28.0,0.05,0.05,0.99,1.4859097003936768
337,21.0,0.05,0.05,0.99,1.4897022247314453
338,20.0,0.05,0.05,0.99,1.494138479232788
339,42.0,0.05,0.05,0.99,1.5029282569885254
340,11.0,0.05,0.05,0.99,1.5029282569885254
341,24.0,0.05,0.05,0.99,1.5098421573638916
342,25.0,0.05,0.05,0.99,1.511857271194458
343,22.0,0.05,0.05,0.99,1.5190913677215576
344,9.0,0.05,0.05,0.99,1.5190913677215576
345,23.0,0.05,0.05,0.99,1.5190913677215576
346,21.0,0.05,0.05,0.99,1.5190913677215576
347,48.0,0.05,0.05,0.99,1.534773826599121
348,14.0,0.05,0.05,0.99,1.534773826599121
349,48.0,0.05,0.05,0.99,1.534773826599121
350,25.0,0.05,0.05,0.99,1.534773826599121
351,29.0,0.05,0.05,0.99,1.5506727695465088
352,13.0,0.05,0.05,0.99,1.5506727695465088
353,48.0,0.05,0.05,0.99,1.5506727695465088
354,70.0,0.05,0.05,0.99,1.5666375160217285
355,48.0,0.05,0.05,0.99,1.5666375160217285
356,23.0,0.05,0.05,0.99,1.5666375160217285
357,10.0,0.05,0.05,0.99,1.5823872089385986
358,28.0,0.05,0.05,0.99,1.5823872089385986
359,23.0,0.05,0.05,0.99,1.5823872089385986
360,36.0,0.05,0.05,0.99,1.5823872089385986
361,58.0,0.05,0.05,0.99,1.6029226779937744
362,25.0,0.05,0.05,0.99,1.6029226779937744
363,9.0,0.05,0.05,0.99,1.6029226779937744
364,14.0,0.05,0.05,0.99,1.6143662929534912
365,48.0,0.05,0.05,0.99,1.6143662929534912
366,40.0,0.05,0.05,0.99,1.6143662929534912
367,11.0,0.05,0.05,0.99,1.6143662929534912
368,43.0,0.05,0.05,0.99,1.6301820278167725
369,11.0,0.05,0.05,0.99,1.6301820278167725
370,67.0,0.05,0.05,0.99,1.6463146209716797
371,24.0,0.05,0.05,0.99,1.6463146209716797
372,14.0,0.05,0.05,0.99,1.6463146209716797
373,23.0,0.05,0.05,0.99,1.6463146209716797
374,56.0,0.05,0.05,0.99,1.6624059677124023
375,82.0,0.05,0.05,0.99,1.6624059677124023
376,52.0,0.05,0.05,0.99,1.6783332824707031
377,41.0,0.05,0.05,0.99,1.6783332824707031
378,13.0,0.05,0.05,0.99,1.6783332824707031
379,23.0,0.05,0.05,0.99,1.6783332824707031
380,28.0,0.05,0.05,0.99,1.6973750591278076
381,48.0,0.05,0.05,0.99,1.7049291133880615
382,13.0,0.05,0.05,0.99,1.7069449424743652
383,10.0,0.05,0.05,0.99,1.710479736328125
384,38.0,0.05,0.05,0.99,1.7145090103149414
385,48.0,0.05,0.05,0.99,1.722569465637207
386,12.0,0.05,0.05,0.99,1.7245850563049316
387,26.0,0.05,0.05,0.99,1.7283580303192139
388,51.0,0.05,0.05,0.99,1.7364215850830078
389,10.0,0.05,0.05,0.99,1.738435983657837
390,19.0,0.05,0.05,0.99,1.742215633392334
391,38.0,0.05,0.05,0.99,1.7462506294250488
392,45.0,0.05,0.05,0.99,1.7462506294250488
393,21.0,0.05,0.05,0.99,1.7580840587615967
394,22.0,0.05,0.05,0.99,1.7580840587615967
395,72.0,0.05,0.05,0.99,1.7580840587615967
396,48.0,0.05,0.05,0.99,1.7740864753723145
397,34.0,0.05,0.05,0.99,1.7740864753723145
398,36.0,0.05,0.05,0.99,1.7740864753723145
399,40.0,0.05,0.05,0.99,1.7899906635284424
400,27.0,0.05,0.05,0.99,1.7899906635284424
401,12.0,0.05,0.05,0.99,1.80308198928833
