episode,total_reward,epsilon,alpha,gamma,elapsed
394,68.0,0.05,0.01,0.95,3.0937397480010986
395,46.0,0.05,0.01,0.95,3.10223126411438
396,51.0,0.05,0.01,0.95,3.1134607791900635
397,42.0,0.05,0.01,0.95,3.1204569339752197
398,41.0,0.05,0.01,0.95,3.1294641494750977
399,39.0,0.05,0.01,0.95,3.141280174255371
400,56.0,0.05,0.01,0.95,3.1513662338256836
401,27.0,0.05,0.01,0.95,3.15338397026062
402,42.0,0.05,0.01,0.95,3.1631100177764893
403,72.0,0.05,0.01,0.95,3.1801981925964355
404,22.0,0.05,0.01,0.95,3.1851859092712402
405,39.0,0.05,0.01,0.95,3.192732810974121
406,35.0,0.05,0.01,0.95,3.2007551193237305
407,42.0,0.05,0.01,0.95,3.209994316101074
408,28.0,0.05,0.01,0.95,3.21653151512146
409,54.0,0.05,0.01,0.95,3.227534294128418
410,27.0,0.05,0.01,0.95,3.234531879425049
411,42.0,0.05,0.01,0.95,3.243530035018921
412,30.0,0.05,0.01,0.95,3.250530481338501
413,54.0,0.05,0.01,0.95,3.258500576019287
414,28.0,0.05,0.01,0.95,3.2745299339294434
415,70.0,0.05,0.01,0.95,3.2855310440063477
416,66.0,0.05,0.01,0.95,3.299219846725464
417,34.0,0.05,0.01,0.95,3.30843186378479
418,51.0,0.05,0.01,0.95,3.3197450637817383
419,58.0,0.05,0.01,0.95,3.332735538482666
420,43.0,0.05,0.01,0.95,3.341737985610962
421,25.0,0.05,0.01,0.95,3.3467373847961426
422,46.0,0.05,0.01,0.95,3.3557379245758057
423,76.0,0.05,0.01,0.95,3.368896007537842
424,29.0,0.05,0.01,0.95,3.376842737197876
425,44.0,0.05,0.01,0.95,3.376842737197876
426,42.0,0.05,0.01,0.95,3.400676965713501
427,67.0,0.05,0.01,0.95,3.4085023403167725
428,52.0,0.05,0.01,0.95,3.4085023403167725
429,36.0,0.05,0.01,0.95,3.424610137939453
430,41.0,0.05,0.01,0.95,3.424610137939453
431,41.0,0.05,0.01,0.95,3.4423232078552246
432,35.0,0.05,0.01,0.95,3.4483134746551514
433,52.0,0.05,0.01,0.95,3.4543135166168213
434,45.0,0.05,0.01,0.95,3.4543135166168213
435,35.0,0.05,0.01,0.95,3.470174551010132
436,72.0,0.05,0.01,0.95,3.4731998443603516
437,50.0,0.05,0.01,0.95,3.489203691482544
438,80.0,0.05,0.01,0.95,3.489203691482544
439,35.0,0.05,0.01,0.95,3.501783609390259
440,26.0,0.05,0.01,0.95,3.501783609390259
441,33.0,0.05,0.01,0.95,3.517559766769409
442,53.0,0.05,0.01,0.95,3.517559766769409
443,50.0,0.05,0.01,0.95,3.526278257369995
444,49.0,0.05,0.01,0.95,3.5336291790008545
445,52.0,0.05,0.01,0.95,3.5336291790008545
446,25.0,0.05,0.01,0.95,3.552906036376953
447,40.0,0.05,0.01,0.95,3.5589044094085693
448,53.0,0.05,0.01,0.95,3.566903591156006
449,52.0,0.05,0.01,0.95,3.574960231781006
450,29.0,0.05,0.01,0.95,3.580212116241455
451,25.0,0.05,0.01,0.95,3.584212064743042
452,49.0,0.05,0.01,0.95,3.591804265975952
453,36.0,0.05,0.01,0.95,3.5958075523376465
454,32.0,0.05,0.01,0.95,3.5958075523376465
455,25.0,0.05,0.01,0.95,3.5958075523376465
456,46.0,0.05,0.01,0.95,3.6115922927856445
457,47.0,0.05,0.01,0.95,3.6115922927856445
458,26.0,0.05,0.01,0.95,3.6115922927856445
459,41.0,0.05,0.01,0.95,3.627542495727539
460,26.0,0.05,0.01,0.95,3.627542495727539
461,42.0,0.05,0.01,0.95,3.643617630004883
462,45.0,0.05,0.01,0.95,3.643617630004883
463,48.0,0.05,0.01,0.95,3.6596972942352295
464,53.0,0.05,0.01,0.95,3.6596972942352295
465,34.0,0.05,0.01,0.95,3.6596972942352295
